,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,decade_maker,decades,Spain,variable,value
450,Coldplay,Paradise,Mylo Xyloto,2011-10-24,86,83,"['permanent wave', 'pop']",5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4,0,1,1,1,2011,2010s,all_popular,danceability,0.449
451,Kina Grannis,Can't Help Falling In Love,Crazy Rich Asians (Original Motion Picture Soundtrack),2018-08-10,62,70,"['acoustic pop', 'neo mellow', 'viral pop']",0,-18.515,1,0.0363,0.905,7.07e-05,0.132,181.74,audio_features,6lfxq3CG4xtTiEg7opyCyx,spotify:track:6lfxq3CG4xtTiEg7opyCyx,https://api.spotify.com/v1/tracks/6lfxq3CG4xtTiEg7opyCyx,https://api.spotify.com/v1/audio-analysis/6lfxq3CG4xtTiEg7opyCyx,201933,3,0,1,1,1,2018,2010s,all_popular,danceability,0.266
452,Jason Mraz,I Won't Give Up,I Won't Give Up,2012-01-03,72,66,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",4,-10.058,1,0.0398,0.694,0.0,0.115,136.703,audio_features,05pKAafT85jeeNhZ6kq7HT,spotify:track:05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/tracks/05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/audio-analysis/05pKAafT85jeeNhZ6kq7HT,240166,3,0,1,1,1,2012,2010s,all_popular,danceability,0.585
453,Lauren Daigle,You Say,Look Up Child,2018-09-07,66,75,"['ccm', 'christian alternative rock', 'christian music', 'worship']",5,-6.89,1,0.0342,0.682,0.0,0.0869,147.873,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4,0,1,1,1,2018,2010s,all_popular,danceability,0.494
454,Ben Platt,imagine,Imagine,2021-04-23,64,65,"['hollywood', 'pop', 'show tunes']",1,-6.822,1,0.0411,0.0421,2.03e-06,0.0884,130.203,audio_features,716eVtciaJCtTcaknS3QXr,spotify:track:716eVtciaJCtTcaknS3QXr,https://api.spotify.com/v1/tracks/716eVtciaJCtTcaknS3QXr,https://api.spotify.com/v1/audio-analysis/716eVtciaJCtTcaknS3QXr,164203,5,0,1,1,1,2021,2020s,all_popular,danceability,0.542
455,Katy Perry,Teenage Dream,Teenage Dream,2010-08-24,83,70,"['dance pop', 'pop', 'post-teen pop']",10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,120.011,audio_features,235LXPXfi0SmOaS9TaCh3c,spotify:track:235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/tracks/235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/audio-analysis/235LXPXfi0SmOaS9TaCh3c,227741,4,0,0,0,1,2010,2010s,all_popular,danceability,0.719
456,Taylor Swift,Lover,Lover,2019-08-23,93,84,['pop'],7,-7.582,1,0.0919,0.492,1.58e-05,0.118,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4,0,1,1,1,2019,2020s,all_popular,danceability,0.359
457,Vanessa Carlton,A Thousand Miles,Be Not Nobody,2002-04-30,62,77,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",11,-3.862,1,0.0379,0.323,0.0,0.161,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4,0,1,0,1,2002,2000s,all_popular,danceability,0.56
458,Dan + Shay,I Should Probably Go To Bed,I Should Probably Go To Bed,2020-07-31,72,67,"['contemporary country', 'country', 'pop']",1,-7.128,1,0.0365,0.634,0.0,0.112,131.935,audio_features,5ovVcYo2MvjVydFwFyaaqy,spotify:track:5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/tracks/5ovVcYo2MvjVydFwFyaaqy,https://api.spotify.com/v1/audio-analysis/5ovVcYo2MvjVydFwFyaaqy,171827,4,0,0,1,1,2020,2020s,all_popular,danceability,0.721
459,Alicia Keys,No One,As I Am (Expanded Edition),2007-11-09,77,78,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813,4,0,1,1,1,2007,2000s,all_popular,danceability,0.644
460,Forest Blakk,Fall Into Me,Fall Into Me,2021-09-24,61,67,"['pop', 'pop rock', 'uk pop']",2,-6.754,1,0.0572,0.179,0.0,0.127,118.305,audio_features,7Lv78wiIJcKgND9Zi7AIOt,spotify:track:7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/tracks/7Lv78wiIJcKgND9Zi7AIOt,https://api.spotify.com/v1/audio-analysis/7Lv78wiIJcKgND9Zi7AIOt,226067,4,0,1,1,1,2021,2020s,all_popular,danceability,0.45
461,Thomas Rhett,Look What God Gave Her,Center Point Road,2019-05-31,74,72,"['contemporary country', 'country', 'country road', 'modern country rock']",2,-3.966,1,0.0308,0.0272,0.0,0.181,113.0,audio_features,2KqJC0koTBUyDlsMt5ok1V,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,168960,4,1,0,0,0,2019,2020s,all_popular,danceability,0.739
462,Calum Scott,Dancing On My Own,Only Human (Deluxe),2018-03-09,78,80,"['neo mellow', 'pop', 'uk pop']",1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,112.672,audio_features,2BOqDYLOJBiMOXShCV1neZ,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,260285,4,0,1,1,1,2018,2010s,all_popular,danceability,0.681
463,Maroon 5,This Love,Songs About Jane: 10th Anniversary Edition,2002,84,79,['pop'],5,-4.612,0,0.0378,0.0525,0.0,0.093,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4,1,0,0,0,2002,2000s,all_popular,danceability,0.712
464,fun.,We Are Young (feat. Janelle Monáe),Some Nights,2012-02-14,66,77,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']",10,-5.576,1,0.075,0.02,7.66e-05,0.0849,184.086,audio_features,5rgy6ghBq1eRApCkeUdJXf,spotify:track:5rgy6ghBq1eRApCkeUdJXf,https://api.spotify.com/v1/tracks/5rgy6ghBq1eRApCkeUdJXf,https://api.spotify.com/v1/audio-analysis/5rgy6ghBq1eRApCkeUdJXf,250627,4,0,1,1,1,2012,2010s,all_popular,danceability,0.378
465,Adele,Rolling in the Deep,21,2011-01-24,84,80,"['british soul', 'pop', 'pop soul', 'uk pop']",8,-5.114,1,0.0298,0.138,0.0,0.0473,104.948,audio_features,4OSBTYWVwsQhGLF9NHvIbR,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,https://api.spotify.com/v1/audio-analysis/4OSBTYWVwsQhGLF9NHvIbR,228093,4,0,0,1,1,2011,2010s,all_popular,danceability,0.73
466,Niall Horan,Slow Hands,Flicker (Deluxe),2017-10-20,75,75,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0,-6.648,1,0.0464,0.011,0.0,0.055,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,0,0,1,0,2017,2010s,all_popular,danceability,0.735
467,The Neighbourhood,Sweater Weather,I'm Sorry...,2012-08-07,82,62,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",7,-5.325,0,0.042,0.15,0.000212,0.0879,124.015,audio_features,4pGqFOfzvfe6avb9kbZicC,spotify:track:4pGqFOfzvfe6avb9kbZicC,https://api.spotify.com/v1/tracks/4pGqFOfzvfe6avb9kbZicC,https://api.spotify.com/v1/audio-analysis/4pGqFOfzvfe6avb9kbZicC,240040,4,0,1,1,1,2012,2010s,all_popular,danceability,0.695
468,MAX,Butterflies,Butterflies,2021-06-25,68,76,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",11,-4.041,1,0.0408,0.385,0.0,0.0887,88.084,audio_features,7eQHxigpuDJjCG50JyzU8v,spotify:track:7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/tracks/7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/audio-analysis/7eQHxigpuDJjCG50JyzU8v,191250,4,0,1,1,1,2021,2020s,all_popular,danceability,0.7
469,Michael Bublé,Home,It's Time,2005-02-08,73,70,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",7,-9.207,1,0.0306,0.844,1.87e-05,0.112,127.631,audio_features,3lyLqIn8mybyEFTs8JJaLf,spotify:track:3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/tracks/3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/audio-analysis/3lyLqIn8mybyEFTs8JJaLf,225907,4,0,1,1,1,2005,2000s,all_popular,danceability,0.608
470,Tom Grennan,Little Bit of Love,Little Bit of Love,2021-01-08,70,70,"['tropical house', 'uk pop']",1,-4.48,0,0.0312,0.0833,0.0,0.105,106.52,audio_features,2sX7lJXsOYGP1Us6CqM9t1,spotify:track:2sX7lJXsOYGP1Us6CqM9t1,https://api.spotify.com/v1/tracks/2sX7lJXsOYGP1Us6CqM9t1,https://api.spotify.com/v1/audio-analysis/2sX7lJXsOYGP1Us6CqM9t1,226268,4,0,1,1,1,2021,2020s,all_popular,danceability,0.689
471,Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),2018-10-05,84,79,"['art pop', 'dance pop', 'pop']",0,-5.972,1,0.0409,0.299,0.0,0.764,129.976,audio_features,2rbDhOo9Fh61Bbu23T2qCk,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,210200,4,0,1,1,1,2018,2010s,all_popular,danceability,0.553
472,Alexander 23,IDK You Yet,"Oh No, Not Again! - EP",2021-02-19,64,57,"['alt z', 'pop']",1,-11.728,1,0.0399,0.885,0.0769,0.121,76.987,audio_features,11WbNwwAdoxfwpZxSHIP7J,spotify:track:11WbNwwAdoxfwpZxSHIP7J,https://api.spotify.com/v1/tracks/11WbNwwAdoxfwpZxSHIP7J,https://api.spotify.com/v1/audio-analysis/11WbNwwAdoxfwpZxSHIP7J,184638,1,0,1,1,1,2021,2020s,all_popular,danceability,0.646
473,Jason Mraz,Lucky,We Sing. We Dance. We Steal Things.,2008-05-12,72,73,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",0,-8.7,1,0.0369,0.294,0.0,0.151,130.088,audio_features,0IktbUcnAGrvD03AWnz3Q8,spotify:track:0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8,https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8,189613,4,0,1,1,1,2008,2000s,all_popular,danceability,0.625
474,Post Malone,Circles,Hollywood's Bleeding,2019-09-06,89,87,"['dfw rap', 'melodic rap', 'rap']",0,-3.497,1,0.0395,0.192,0.00244,0.0863,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,0,1,1,1,2019,2020s,all_popular,danceability,0.695
475,Julia Michaels,Issues,Nervous System,2017-07-28,74,73,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",8,-6.852,1,0.0639,0.401,0.0,0.0616,114.145,audio_features,7vu0JkJh0ldukEYbTVcqd0,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,176320,4,0,0,1,1,2017,2010s,all_popular,danceability,0.728
476,Lonestar,Amazed,Lonely Grill,1999,59,71,"['contemporary country', 'country', 'country road']",1,-8.498,1,0.0324,0.26,0.0,0.124,139.803,audio_features,6qc34bnVOyqGDPni8H5W0U,spotify:track:6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/tracks/6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/audio-analysis/6qc34bnVOyqGDPni8H5W0U,240867,4,0,1,1,1,1999,2000s,all_popular,danceability,0.561
477,Andy Grammer,Keep Your Head Up,Andy Grammer,2011-06-14,70,71,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock']",0,-5.367,1,0.0376,0.0469,0.0,0.145,90.01,audio_features,4Jz4bjXeiF2SXVj9P4YfY5,spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,https://api.spotify.com/v1/tracks/4Jz4bjXeiF2SXVj9P4YfY5,https://api.spotify.com/v1/audio-analysis/4Jz4bjXeiF2SXVj9P4YfY5,189933,4,0,1,1,0,2011,2010s,all_popular,danceability,0.674
478,James Blunt,You're Beautiful,Greatest Hits Ever,2021-03-26,69,54,"['neo mellow', 'pop', 'pop rock']",0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,81.993,audio_features,4pAYCxy9eCu9DRPQB5MiMU,spotify:track:4pAYCxy9eCu9DRPQB5MiMU,https://api.spotify.com/v1/tracks/4pAYCxy9eCu9DRPQB5MiMU,https://api.spotify.com/v1/audio-analysis/4pAYCxy9eCu9DRPQB5MiMU,209493,4,0,1,1,1,2021,2020s,all_popular,danceability,0.675
479,Ed Sheeran,Afterglow,Afterglow,2020-12-21,90,76,"['pop', 'uk pop']",11,-5.851,1,0.0299,0.698,0.0,0.328,110.184,audio_features,0E4Y1XIbs8GrAT1YqVy6dq,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq,185487,4,0,1,1,1,2020,2020s,all_popular,danceability,0.641
480,Chayanne,Salomé,Atado A Tu Amor,1998-09-29,70,58,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",11,-6.185,0,0.155,0.00335,0.000103,0.0551,128.004,audio_features,4dtlsMh8wam865qaU4WEnM,spotify:track:4dtlsMh8wam865qaU4WEnM,https://api.spotify.com/v1/tracks/4dtlsMh8wam865qaU4WEnM,https://api.spotify.com/v1/audio-analysis/4dtlsMh8wam865qaU4WEnM,253133,4,0,0,0,1,1998,1990s,spain,energy,0.813
481,Carlos Vives,La Bicicleta,VIVES,2017-11-10,74,73,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",0,-3.959,1,0.134,0.21,1.45e-06,0.333,179.991,audio_features,0Gx4VrHzS7pZOEAGrmXXBH,spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/tracks/0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/audio-analysis/0Gx4VrHzS7pZOEAGrmXXBH,229510,4,1,0,0,0,2017,2010s,spain,energy,0.944
482,Lorna,Papi Chulo... Te Traigo El Mmmm - Radio Version,Papi Chulo... Te Traigo El Mmmm,2003-05-10,46,57,"['latin', 'perreo', 'reggaeton']",1,-8.4,1,0.103,0.00461,6.16e-06,0.292,109.984,audio_features,6PRv5QDR843SgVpk4IqEit,spotify:track:6PRv5QDR843SgVpk4IqEit,https://api.spotify.com/v1/tracks/6PRv5QDR843SgVpk4IqEit,https://api.spotify.com/v1/audio-analysis/6PRv5QDR843SgVpk4IqEit,180467,4,0,0,0,1,2003,2000s,spain,energy,0.797
483,Shakira,La Tortura (feat. Alejandro Sanz),"Fijación Oral, Vol. 1",2005-06-03,85,74,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",0,-5.367,1,0.0427,0.0297,0.000308,0.123,100.011,audio_features,5BSclXJTa9B0iURhUjZo50,spotify:track:5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/tracks/5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/audio-analysis/5BSclXJTa9B0iURhUjZo50,212893,4,0,0,1,0,2005,2000s,spain,energy,0.783
484,Elvis Crespo,Suavemente,Suavemente,1998-02-27,64,65,"['latin', 'latin pop', 'tropical']",8,-3.18,1,0.071,0.234,0.00162,0.0476,124.052,audio_features,7JIjUx3GsL0upxmNJacmtz,spotify:track:7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/tracks/7JIjUx3GsL0upxmNJacmtz,https://api.spotify.com/v1/audio-analysis/7JIjUx3GsL0upxmNJacmtz,267160,4,1,0,0,0,1998,1990s,spain,energy,0.874
485,Lorca,Ritmo De La Noche - Radio Version,Ritmo De La Noche,1990-05-04,25,43,[],2,-12.877,1,0.0417,0.0337,4.7e-05,0.253,122.489,audio_features,3iJtnOzdEmkVLgaPUPT4b8,spotify:track:3iJtnOzdEmkVLgaPUPT4b8,https://api.spotify.com/v1/tracks/3iJtnOzdEmkVLgaPUPT4b8,https://api.spotify.com/v1/audio-analysis/3iJtnOzdEmkVLgaPUPT4b8,228333,4,0,1,0,0,1990,1990s,spain,energy,0.843
486,Sonia Y Selena,Yo Quiero Bailar,Yo Quiero Bailar,2001-01-01,40,56,['spanish pop'],11,-5.982,1,0.0828,0.161,0.000166,0.316,133.952,audio_features,4rFCPjKfgbEeNvs1Ku4nbd,spotify:track:4rFCPjKfgbEeNvs1Ku4nbd,https://api.spotify.com/v1/tracks/4rFCPjKfgbEeNvs1Ku4nbd,https://api.spotify.com/v1/audio-analysis/4rFCPjKfgbEeNvs1Ku4nbd,213067,4,0,1,0,0,2001,2000s,spain,energy,0.948
487,Luis Fonsi,Despacito,VIDA,2019-02-01,75,80,"['latin', 'latin pop', 'puerto rican pop']",2,-4.787,1,0.153,0.198,0.0,0.067,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,0,1,0,0,2019,2020s,spain,energy,0.797
488,Los Del Rio,Macarena,Hits Of The 90s,2002-05-24,56,62,['tropical'],8,-7.16,0,0.0576,0.199,0.0,0.0704,103.186,audio_features,6mhw2fEPH4fMF0wolNm96e,spotify:track:6mhw2fEPH4fMF0wolNm96e,https://api.spotify.com/v1/tracks/6mhw2fEPH4fMF0wolNm96e,https://api.spotify.com/v1/audio-analysis/6mhw2fEPH4fMF0wolNm96e,222627,4,1,0,0,0,2002,2000s,spain,energy,0.888
489,King Africa,La Bomba,La Bomba,2009,46,63,[],1,-5.18,1,0.187,0.0852,0.0,0.16,99.998,audio_features,5UmGJS0jd1r52OjnNvVHvU,spotify:track:5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/tracks/5UmGJS0jd1r52OjnNvVHvU,https://api.spotify.com/v1/audio-analysis/5UmGJS0jd1r52OjnNvVHvU,199107,4,1,0,0,0,2009,2010s,spain,energy,0.92
490,Proyecto Uno,Tiburon,El Poder de la Música,1998-08-25,54,56,"['latin', 'latin house', 'tropical']",0,-9.403,1,0.0474,0.198,5.3e-05,0.0502,130.155,audio_features,26T9IOS6Bi9iOUjKkcZsZo,spotify:track:26T9IOS6Bi9iOUjKkcZsZo,https://api.spotify.com/v1/tracks/26T9IOS6Bi9iOUjKkcZsZo,https://api.spotify.com/v1/audio-analysis/26T9IOS6Bi9iOUjKkcZsZo,302333,4,1,0,0,0,1998,1990s,spain,energy,0.852
491,Carlos Baute,Colgando en tus manos (con Marta Sánchez),De mi puño y letra - Edicion Coleccionista,2009,63,77,"['latin', 'latin pop', 'spanish pop']",6,-4.803,1,0.0367,0.535,0.0,0.129,120.025,audio_features,3UI9I3e1g1y5T3SMfdgfGO,spotify:track:3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/tracks/3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/audio-analysis/3UI9I3e1g1y5T3SMfdgfGO,230280,4,0,0,1,0,2009,2010s,spain,energy,0.637
492,Gente De Zona,La Gozadera (feat. Marc Anthony),Visualízate,2016-04-22,70,74,"['cubaton', 'latin', 'latin hip hop', 'latin pop']",9,-1.698,0,0.0483,0.166,0.0,0.172,95.036,audio_features,0OMRAvrtLWE2TvcXorRiB9,spotify:track:0OMRAvrtLWE2TvcXorRiB9,https://api.spotify.com/v1/tracks/0OMRAvrtLWE2TvcXorRiB9,https://api.spotify.com/v1/audio-analysis/0OMRAvrtLWE2TvcXorRiB9,203160,4,0,1,0,0,2016,2010s,spain,energy,0.989
493,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),2010-05-07,85,80,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",11,-6.381,0,0.143,0.00627,0.0,0.0764,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,0,0,0,1,2010,2010s,spain,energy,0.873
494,Los Cantantes,El Venao,El Virao,1995-07-07,48,58,['tropical'],11,-11.386,1,0.0684,0.213,0.000905,0.0501,131.55,audio_features,66y4liRr8Orq45N0I6VRAP,spotify:track:66y4liRr8Orq45N0I6VRAP,https://api.spotify.com/v1/tracks/66y4liRr8Orq45N0I6VRAP,https://api.spotify.com/v1/audio-analysis/66y4liRr8Orq45N0I6VRAP,292800,4,1,0,0,0,1995,1990s,spain,energy,0.88
495,Las Ketchup,The Ketchup Song (Aserejé) - Spanish Version,Aserejé (The Ketchup Song),2018-04-13,52,61,[],1,-5.642,1,0.115,0.00842,6.41e-05,0.123,184.976,audio_features,6NG2IIXZfC5Notpz0GIODU,spotify:track:6NG2IIXZfC5Notpz0GIODU,https://api.spotify.com/v1/tracks/6NG2IIXZfC5Notpz0GIODU,https://api.spotify.com/v1/audio-analysis/6NG2IIXZfC5Notpz0GIODU,213000,4,0,1,0,0,2018,2010s,spain,energy,0.947
496,Enrique Iglesias,Bailando - Spanish Version,SEX AND LOVE,2014-01-01,76,41,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,90.949,audio_features,0OozoN53XvHPASSHHkPGhR,spotify:track:0OozoN53XvHPASSHHkPGhR,https://api.spotify.com/v1/tracks/0OozoN53XvHPASSHHkPGhR,https://api.spotify.com/v1/audio-analysis/0OozoN53XvHPASSHHkPGhR,243387,4,1,0,0,0,2014,2010s,spain,energy,0.792
497,Don Omar,Danza Kuduro,Meet The Orphans,2010-01-01,79,75,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",0,-4.897,1,0.115,0.078,0.0,0.065,130.04,audio_features,6DXLO8LndZMVOHM0wNbpzg,spotify:track:6DXLO8LndZMVOHM0wNbpzg,https://api.spotify.com/v1/tracks/6DXLO8LndZMVOHM0wNbpzg,https://api.spotify.com/v1/audio-analysis/6DXLO8LndZMVOHM0wNbpzg,198787,4,0,1,0,0,2010,2010s,spain,energy,0.917
498,O-Zone,Dragostea din tei,DiscO-Zone,2004-02-23,57,67,"['bubblegum dance', 'eurodance', 'europop', 'moldovan pop']",0,-3.933,1,0.0424,0.18,0.0,0.0611,130.099,audio_features,52Zr0sinhWTCRrQhRRY4EP,spotify:track:52Zr0sinhWTCRrQhRRY4EP,https://api.spotify.com/v1/tracks/52Zr0sinhWTCRrQhRRY4EP,https://api.spotify.com/v1/audio-analysis/52Zr0sinhWTCRrQhRRY4EP,215387,4,0,0,0,1,2004,2000s,spain,energy,0.966
499,The Refrescos,Aquí No Hay Playa,The Refrescos,1989-01-01,39,57,['spanish new wave'],9,-8.121,1,0.0385,0.277,0.00175,0.144,168.178,audio_features,4PRJD9T23GQKQYKhJQcGGY,spotify:track:4PRJD9T23GQKQYKhJQcGGY,https://api.spotify.com/v1/tracks/4PRJD9T23GQKQYKhJQcGGY,https://api.spotify.com/v1/audio-analysis/4PRJD9T23GQKQYKhJQcGGY,217627,4,0,1,0,0,1989,1990s,spain,energy,0.949
500,Jennifer Lopez,El Anillo,El Anillo,2018-04-26,75,59,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",2,-4.11,0,0.18,0.0248,0.0,0.0861,130.056,audio_features,2SpfMQ5TuKsMj1trNwrLVA,spotify:track:2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/tracks/2SpfMQ5TuKsMj1trNwrLVA,https://api.spotify.com/v1/audio-analysis/2SpfMQ5TuKsMj1trNwrLVA,176816,4,0,0,1,1,2018,2010s,spain,energy,0.691
501,Michel Teló,Ai Se Eu Te Pego,Só Sucesso 40+,2019-08-01,57,60,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",11,-6.964,1,0.0665,0.096,0.0,0.971,96.02,audio_features,0INaMqjJJe1BZpnWuCxDzt,spotify:track:0INaMqjJJe1BZpnWuCxDzt,https://api.spotify.com/v1/tracks/0INaMqjJJe1BZpnWuCxDzt,https://api.spotify.com/v1/audio-analysis/0INaMqjJJe1BZpnWuCxDzt,170893,4,0,1,0,1,2019,2020s,spain,energy,0.92
